title
Verifying the Unification Algorithm in LCF
Constructing Recursion Operators in Intuitionistic Type Theory
"Proving Termination of Normalization Functions for Conditional
  Expressions"
Natural Deduction as Higher-Order Resolution
The Foundation of a Generic Theorem Prover
Isabelle: The Next 700 Theorem Provers
A Formulation of the Simple Theory of Types (for Isabelle)
A Higher-Order Implementation of Rewriting
"Logic Programming, Functional Programming, and Inductive Definitions"
Designing a Theorem Prover
Set Theory for Verification: I. From Foundations to Functions
Set Theory for Verification: II. Induction and Recursion
A Concrete Final Coalgebra Theorem for ZF Set Theory
Mechanizing Set Theory: Cardinal Arithmetic and the Axiom of Choice.
Mechanizing Coinduction and Corecursion in Higher-order Logic
Generic Automatic Proof Tools
Uniform Provability in Classical Logic
"Correspondences between Classical, Intuitionistic and Uniform
  Provability"
"A Natural Deduction style proof system for propositional $μ$-calculus
  and its formalization in inductive type theories"
Axiomatizing Flat Iteration
Designing SAT for HCP
Weak length induction and slow growing depth boolean circuits
A System of Interaction and Structure
"A Comparison of Logic Programming Approaches for Representation and
  Solving of Constraint Satisfaction Problems"
Termination Proofs for Logic Programs with Tabling
Proving Failure of Queries for Definite Logic Programs Using XSB-Prolog
Axiomatic Synthesis of Computer Programs and Computability Theorems
"Light Affine Logic (Proof Nets, Programming Notation, P-Time Correctness
  and Completeness)"
A theory of normed simulations
Knowledge Theoretic Properties of Topological Spaces
Boolean Satisfiability with Transitivity Constraints
"Using Modes to Ensure Subject Reduction for Typed Logic Programs with
  Subtyping"
Transformation-Based Bottom-Up Computation of the Well-Founded Model
"A syntactical analysis of non-size-increasing polynomial time
  computation"
A Complete Characterization of Complete Intersection-Type Theories
Well-Typed Logic Programs Are not Wrong
Resource-distribution via Boolean constraints
A Classification of Symbolic Transition Systems
Checking Properties within Fairness and Behavior Abstractions
Disjunction and modular goal-directed proof search
Analysis of Polymorphically Typed Logic Programs Using ACI-Unification
Abstract versus Concrete Computation on Metric Partial Algebras
"Abstract Computability, Algebraic Specification and Initiality"
"Pushdown Timed Automata: a Binary Reachability Characterization and
  Safety Verification"
On Equivalence and Canonical Forms in the LF Type Theory
Selected Topics in Asynchronous Automata
An Asynchronous Automata Approach to the Semantics of Temporal Logic
"The Delay-Insensitivity, the Hazard-Freedom, the Semi-Modularity and the
  Technical Condition of Good Running of the Discrete Time Asynchronous
  Automata"
"The Existence of $ω$-Chains for Transitive Mixed Linear Relations
  and Its Applications"
"Applications of the Differential Calculus in the Study of the Timed
  Automata: the Inertial Delay Buffer"
Abduction with Penalization in Logic Programming
Sintesi di algoritmi con SKY
"Hypotheses Founded Semantics of Logic Programs for Information
  Integration in Multi-Valued Logics"
Precongruence Formats for Decorated Trace Semantics
Some applications of logic to feasibility in higher types
The prospects for mathematical logic in the twenty-first century
"Characterization of Strongly Equivalent Logic Programs in Intermediate
  Logics"
Knuth-Bendix constraint solving is NP-complete
Paraconsistency of Interactive Computation
A Model-Theoretic Semantics for Defeasible Logic
Axiomatic Aspects of Default Inference
On a Partial Decision Method for Dynamic Proofs
"An Almost Classical Logic for Logic Programming and Nonmonotonic
  Reasoning"
First-order Logic as a Constraint Programming Language
An Elementary Fragment of Second-Order Lambda Calculus
Intersection Types and Lambda Theories
Sequent and Hypersequent Calculi for Abelian and Lukasiewicz Logics
"Arithmetic, First-Order Logic, and Counting Quantifiers"
Retractions of Types with Many Atoms
A Generalization of the Lifting Lemma for Logic Programming
Double-Negation Elimination in Some Propositional Logics
"An Effective Decision Procedure for Linear Arithmetic with Integer and
  Real Variables"
Ground Canonicity
Model Checking for a Class of Weighted Automata
Distributed States Temporal Logic
Computing only minimal answers in disjunctive deductive databases
"Optimizing Optimal Reduction: A Type Inference Algorithm for Elementary
  Affine Logic"
Applications of Intuitionistic Logic in Answer Set Programming
Monodic temporal resolution
Deciding regular grammar logics with converse through first-order logic
On coalgebra based on classes
Sound search in a denotational semantics for first order logic
"On Decidability of Expressive Description Logics with Composition of
  Roles in Number Restrictions"
The Structure of Information
"The Liar and Related Paradoxes: Fuzzy Truth Value Assignment for
  Collections of Self-Referential Sentences"
Kleene algebra with domain
Logic programs with monotone cardinality atoms
Satisfiability and computing van der Waerden numbers
Temporalized logics and automata for time granularity
Algebras for Agent Norm-Regulation
On Structuring Proof Search for First Order Linear Logic
Fuzziness versus probability again
Logical Characterizations of Heap Abstractions
Verification of recursive parallel systems
Learning in a Compiler for MINSAT Algorithms
Deciding Disjunctive Linear Arithmetic with SAT
Encapsulation for Practical Simplification Procedures
Towards a Mathematical Theory of the Delays of the Asynchronous Circuits
On the Inertia of the Asynchronous Circuits
Defining the Delays of the Asynchronous Circuits
Examples of Models of the Asynchronous Circuits
Light types for polynomial time computation in lambda-calculus
A Theory of Computation Based on Quantum Logic (I)
Incompleteness of States w.r.t. Traces in Model Checking
A lambda calculus for quantum computation with classical control
An Analysis of Lambek's Production Machines
On model checking data-independent systems with arrays without reset
Optimization of Bound Disjunctive Queries with Constraints
Predicate Abstraction with Indexed Predicates
On Modal Logics of Partial Recursive Functions
Better Quasi-Ordered Transition Systems
Nondeterministic Linear Logic
Weak Typed Boehm Theorem on IMLL
"P-time Completeness of Light Linear Logic and its Nondeterministic
  Extension"
"Turing Machine with Faults, Failures and Recovery"
Interval Neutrosophic Logics: Theory and Applications
A Categorical View on Algebraic Lattices in Formal Concept Analysis
Modules and Logic Programming
"Complexity of the Two-Variable Fragment with (Binary-Coded) Counting
  Quantifiers"
Logic Column 10: Specifying Confidentiality
A Decidable Probability Logic for Timed Probabilistic Systems
A feasible algorithm for typing in Elementary Affine Logic
Labelled transition systems as a Stone space
"The Inverse Method Implements the Automata Approach for Modal
  Satisfiability"
Effectively Open Real Functions
On Partially Additive Kleene Algebras
"Playful, streamlike computation"
Symmetry and interactivity in Programming
"Introduction to linear logic and ludics, part I"
"Introduction to linear logic and ludics, part II"
"Split-2 Bisimilarity has a Finite Axiomatization over CCS with<br>
  Hennessy&#39;s Merge"
Logic Column 11: The Finite and the Infinite in Temporal Logic
"Proof obligations for specification and refinement of liveness
  properties under weak fairness"
The succinctness of first-order logic on linear orders
"Interval Neutrosophic Sets and Logic: Theory and Applications in
  Computing"
State Space Computation and Analysis of Time Petri Nets
Logic Column 12: Logical Verification and Equational Verification
Equivalence-Checking on Infinite-State Systems: Techniques and Results
Automatic Verification of Timed Concurrent Constraint Programs
Parametric Verification of a Group Membership Algorithm
Essential Incompleteness of Arithmetic Verified by Coq
General Recursion via Coinductive Types
Approximate reasoning for real-time probabilistic processes
Feasible Proofs of Matrix Properties with Csanky's Algorithm
Bounds on the Automata Size for Presburger Arithmetic
"The Equivalence Problem for Deterministic MSO Tree Transducers is
  Decidable"
"Yet another normalisation proof for Martin-Lof's logical
  framework--Terms with correct arities are strongly normalising"
The One Page Model Checker
Termination of rewriting strategies: a generic approach
Model Checking Probabilistic Pushdown Automata
A three-valued semantics for logic programmers
Logic Column 13: Reasoning Formally about Quantum Systems: An Overview
"Deciding Quantifier-Free Presburger Formulas Using Parameterized
  Solution Bounds"
A study of set-sharing analysis via cliques
Comparing hierarchies of total functionals
Well-founded and Stable Semantics of Logic Programs with Aggregates
On the Expressiveness of the Ambient Logic
On relating CTL to Datalog
Nonmonotonic Trust Management for P2P Applications
"The monadic second-order logic of graphs XVI : Canonical graph<br>
  decompositions"
Comparing Computational Power
Semantic Embedding of Petri Nets into Event-B
Logical Relations for Monadic Types
"Verifying nondeterministic probabilistic channel systems against
  $ω$-regular linear-time properties"
Logic Column 14: Nominal Logic and Abstract Syntax
"Logic Programming with Default, Weak and Strict Negations"
Embedding Defeasible Logic into Logic Programming
Truly On-The-Fly LTL Model Checking
Modularizing the Elimination of r=0 in Kleene Algebra
"Almost periodic functions, constructively"
Extending the theory of Owicki and Gries with a logic of progress
Alternating Timed Automata
A System of Interaction and Structure II: The Need for Deep Inference
"A Fixpoint Semantics of Event Systems with and without Fairness
  Assumptions"
On the Axiomatisation of Boolean Categories with and without Medial
"A Hierarchical Analysis of Propositional Temporal Logic Based on
  Intervals"
A comparison between two logical formalisms for rewriting
On timed automata with input-determined guards
Combining decision procedures for the reals
"Algorithmic correspondence and completeness in modal logic. I. The core
  algorithm SQEMA"
"PLTL Partitioned Model Checking for Reactive Systems under Fairness
  Assumptions"
Bisimulations of enrichments
Pivotal and Pivotal-discriminative Consequence Relations
"Verification of Ptime reducibility for system F terms via Dual Light
  Affine Logic"
Affine functions and series with co-inductive real numbers
Coq in a Hurry
CoInduction in Coq
The complexity of acyclic conjunctive queries revisited
From Proof Nets to the Free *-Autonomous Category
SAT Solving for Argument Filterings
A Scalable Algorithm for Minimal Unsatisfiable Core Extraction
"Fuzzy Discrete Event Systems under Fuzzy Observability and a
  test-algorithm"
Logic Column 15: Coalgebras and Their Logics
"Context-Sensitive Languages, Rational Graphs and Determinism"
Lack of Finite Characterizations for the Distance-based Revision
Uniform Random Sampling of Traces in Very Large Models
Craig's Interpolation Theorem formalised and mechanised in Isabelle/HOL
"Logic Column 16: Higher-Order Abstract Syntax: Setting the Record
  Straight"
A Finite Equational Base for CCS with Left Merge and Communication Merge
The weak pigeonhole principle for function classes in S^1_2
"An Embedding of the BSS Model of Computation in Light Affine
  Lambda-Calculus"
"A Distribution Law for CCS and a New Congruence Result for the
  pi-calculus"
Calculating modules in contextual logic program refinement
"Combining typing and size constraints for checking the termination of
  higher-order conditional rewrite systems"
Non uniform (hyper/multi)coherence spaces
(HO)RPO Revisited
Higher-Order Termination: from Kruskal to Computability
On the logical definability of certain graph and poset languages
Solution of a Problem of Barendregt on Sensible lambda-Theories
"Free Choice Petri Nets without frozen tokens and Bipolar Synchronization
  Systems"
Using groups for investigating rewrite systems
Algebraic recognizability of languages
The Three Gap Theorem (Steinhauss Conjecture)
"Updates in Answer Set Programming: An Approach Based on Basic Structural
  Properties"
Church's thesis is questioned by new calculation paradigm
Extending the Calculus of Constructions with Tarski's fix-point theorem
The Calculus of Algebraic Constructions
Termination and Confluence of Higher-Order Rewrite Systems
