title
A Linear Shift Invariant Multiscale Transform
General Theory of Image Normalization
A Differential Invariant for Zooming
A Parallel Algorithm for Dilated Contour Extraction from Bilevel Images
"Image Compression with Iterated Function Systems, Finite Automata and
  Zerotrees: Grand Unification"
Differential Invariants under Gamma Correction
"Assisted Video Sequences Indexing : Motion Analysis Based on Interest
  Points"
Robustness of Regional Matching Scheme over Global Matching Scheme
Boosting the Differences: A fast Bayesian classifier neural network
"Distorted English Alphabet Identification : An application of Difference
  Boosting Algorithm"
Geometric Morphology of Granular Materials
Probabilistic Search for Object Segmentation and Recognition
Least squares fitting of circles and lines
Statistical efficiency of curve fitting algorithms
"Flexible Camera Calibration Using a New Analytical Radial Undistortion
  Formula with Application to Mobile Robot Localization"
A New Analytical Radial Distortion Model for Camera Calibration
Rational Radial Distortion Models with Analytical Undistortion Formulae
"An Analytical Piecewise Radial Distortion Model for Precision Camera
  Calibration"
Camera Calibration: a USU Implementation
"A Family of Simplified Geometric Distortion Models for Camera
  Calibration"
Fingerprint based bio-starter and bio-access
IS (Iris Security)
Better Foreground Segmentation Through Graph Cuts
"Factor Temporal Prognosis of Tick-Borne Encephalitis Foci Functioning on
  the South of Russian Far East"
Geometrical Complexity of Classification Problems
Computerized Face Detection and Recognition
Blind Detection and Compensation of Camera Lens Geometric Distortions
Image compression by rectangular wavelet transform
Gradient Vector Flow Models for Boundary Extraction in 2D Images
"Searching for image information content, its discovery, extraction, and
  representation"
"Paving the Way for Image Understanding: A New Kind of Image
  Decomposition is Desired"
Automatic Face Recognition System Based on Local Fourier-Bessel Features
Face Recognition Based on Polar Frequency Features
"Face Verification in Polar Frequency Domain: a Biologically Motivated
  Approach"
"Retinal Vessel Segmentation Using the 2-D Morlet Wavelet and Supervised
  Classification"
"A decision support system for ship identification based on the curvature
  scale space representation"
Understanding physics from interconnected data
"The Perceptron Algorithm: Image and Signal Decomposition, Compression,
  and Analysis by Iterative Gaussian Blurring"
"The `Face on Mars': a photographic approach for the search of signs of
  past civilizations from a macroscopic point of view, factoring long-term
  erosion in image reconstruction"
"Multilevel Thresholding for Image Segmentation through a Fast
  Statistical Recursive Algorithm"
Locally Adaptive Block Thresholding Method with Continuity Constraint
Matching Edges in Images ; Application to Face Recognition
Fourier Analysis and Holographic Representations of 1D and 2D Signals
"Biologically Inspired Hierarchical Model for Feature Extraction and
  Localization"
"Face Recognition using Principal Component Analysis and Log-Gabor
  Filters"
"Recognition of expression variant faces using masked log-Gabor features
  and Principal Component Analysis"
"Notes on Geometric Measure Theory Applications to Image Processing;
  De-noising, Segmentation, Pattern, Texture, Lines, Gestalt and Occlusion"
"An effective edge--directed frequency filter for removal of aliasing in
  upsampled images"
"Total Variation Minimization and Graph Cuts for Moving Objects
  Segmentation"
Conditional Expressions for Blind Deconvolution: Multi-point form
Simple method to eliminate blur based on Lane and Bates algorithm
Conditional Expressions for Blind Deconvolution: Derivative form
Camera motion estimation through planar deformation determination
"A higher-order active contour model of a `gas of circles' and its
  application to tree crown extraction"
Contains and Inside relationships within combinatorial Pyramids
"Extraction of cartographic objects in high resolution satellite images
  for object model generation"
Text Line Segmentation of Historical Documents: a Survey
Riemannian level-set methods for tensor-valued data
Multiresolution Approximation of Polygonal Curves in Linear Complexity
Medical Image Segmentation and Localization using Deformable Templates
"Enhancement of Noisy Planar Nuclear Medicine Images using Mean Field
  Annealing"
An Independent Evaluation of Subspace Face Recognition Algorithms
MI image registration using prior knowledge
"Automatic Detection of Pulmonary Embolism using Computational
  Intelligence"
"Graph rigidity, Cyclic Belief Propagation and Point Pattern Matching"
High-Order Nonparametric Belief-Propagation for Fast Image Inpainting
"An Affinity Propagation Based method for Vector Quantization Codebook
  Design"
"Comparison and Combination of State-of-the-art Techniques for
  Handwritten Character Recognition: Topping the MNIST Benchmark"
Automatic Text Area Segmentation in Natural Images
"Wavelet and Curvelet Moments for Image Classification: Application to
  Aggregate Mixture Grading"
Spatio-activity based object detection
"Using Spatially Varying Pixels Exposures and Bayer-covered Photosensors
  for High Dynamic Range Imaging"
"The Five Points Pose Problem : A New and Accurate Solution Adapted to
  any Geometric Configuration"
An image processing analysis of skin textures
"Automatic Identification and Data Extraction from 2-Dimensional Plots in
  Digital Documents"
Supervised Dictionary Learning
Modeling and Control with Local Linearizing Nadaraya Watson Regression
Hierarchical Bag of Paths for Kernel Based Shape Classification
"Camera distortion self-calibration using the plumb-line constraint and
  minimal Hough entropy"
Graph-based classification of multiple observation sets
3D Face Recognition with Sparse Spherical Representations
Mapping Images with the Coherence Length Diagrams
A Keygraph Classification Framework for Real-Time Object Detection
Using SLP Neural Network to Persian Handwritten Digits Recognition
Dipole and Quadrupole Moments in Image Processing
Dipole Vectors in Images Processing
"Scale-Based Gaussian Coverings: Combining Intra and Inter Mixture Models
  in Image Segmentation"
Kernel Spectral Curvature Clustering (KSCC)
Motion Segmentation by SCC on the Hopkins 155 Database
"A Method for Extraction and Recognition of Isolated License Plate
  Characters"
"Information tracking approach to segmentation of ultrasound imagery of
  prostate"
Iterative Shrinkage Approach to Restoration of Optical Imagery
"An Optimal Method For Wake Detection In SAR Images Using Radon
  Transformation Combined With Wavelet Filters"
Breast Cancer Detection Using Multilevel Thresholding
Non-photorealistic image processing: an Impressionist rendering
Pigment Melanin: Pattern for Iris Recognition
"Sequential Clustering based Facial Feature Extraction Method for
  Automatic Creation of Facial Models from Orthogonal Views"
Automatic creation of urban velocity fields from aerial video
"Matching 2-D Ellipses to 3-D Circles with Application to Vehicle Pose
  Estimation"
A Novel Feature Extraction for Robust EMG Pattern Recognition
Writer Identification Using Inexpensive Signal Processing Techniques
A Comparative Study of Removal Noise from Remote Sensing Image
The Influence of Intensity Standardization on Medical Image Registration
"Ball-Scale Based Hierarchical Multi-Object Recognition in 3D Medical
  Images"
"Detection of Microcalcification in Mammograms Using Wavelet Transform
  and Fuzzy Shell Clustering"
Automatic diagnosis of retinal diseases from color retinal images
"Medical Image Compression using Wavelet Decomposition for Prediction
  Method"
"Supervised Learning of Digital image restoration based on Quantization
  Nearest Neighbor algorithm"
Scalable Large-Margin Mahalanobis Distance Metric Learning
Text Region Extraction from Business Card Images for Mobile Devices
Binarizing Business Card Images for Mobile Devices
Properties of the Discrete Pulse Transform for Multi-Dimensional Arrays
"An Offline Technique for Localization of License Plates for Indian
  Commercial Vehicles"
Clinical gait data analysis based on Spatio-Temporal features
Nonlinear Filter Based Image Denoising Using AMF Approach
Facial Gesture Recognition Using Correlation And Mahalanobis Distance
"A GA based Window Selection Methodology to Enhance Window based Multi
  wavelet transformation and thresholding aided CT image denoising technique"
Investigation and Assessment of Disorder of Ultrasound B-mode Images
Handwritten Arabic Numeral Recognition using a Multi Layer Perceptron
"A comparative study of different feature sets for recognition of
  handwritten Arabic numerals using a Multi Layer Perceptron"
Pattern recognition using inverse resonance filtration
"Sliding window approach based Text Binarisation from Complex Textual
  images"
System-theoretic approach to image interest point detection
A Comprehensive Review of Image Enhancement Techniques
Land-cover Classification and Mapping for Eastern Himalayan State Sikkim
Active Testing for Face Detection and Localization
The Video Genome
Tuning CLD Maps
Robust multi-camera view face recognition
"Development of a multi-user handwriting recognition system using
  Tesseract open source OCR engine"
"Recognition of Handwritten Roman Script Using Tesseract Open source OCR
  Engine"
"Recognition of Handwritten Textual Annotations using Tesseract Open
  Source OCR Engine for information Just In Time (iJIT)"
"Development of a Multi-User Recognition Engine for Handwritten Bangla
  Basic Characters and Digits"
"Recognition of handwritten Roman Numerals using Tesseract open source
  OCR engine"
"Development of an automated Red Light Violation Detection System (RLVDS)
  for Indian vehicles"
"A novel scheme for binarization of vehicle images using hierarchical
  histogram equalization technique"
Randomized hybrid linear modeling by local best-fit flats
Multistage Hybrid Arabic/Indian Numeral OCR System
An Efficient Vein Pattern-based Recognition System
Classification via Incoherent Subspaces
On the Subspace of Image Gradient Orientations
Image Segmentation by Using Threshold Techniques
"Face Synthesis (FASY) System for Generation of a Face Image from Human
  Description"
"Classification of Polar-Thermal Eigenfaces using Multilayer Perceptron
  for Human Face Recognition"
"Reduction of Feature Vectors Using Rough Set Theory for Human Face
  Recognition"
LACBoost and FisherBoost: Optimally Building Cascade Classifiers
"Incremental Training of a Detector Using Online Sparse
  Eigen-decomposition"
"Classification of LULC Change Detection using Remotely Sensed Data for
  Coimbatore City, Tamilnadu, India"
Application Of Fuzzy System In Segmentation Of MRI Brain Tumor
"Compression Rate Method for Empirical Science and Application to
  Computer Vision"
"Content Based Image Retrieval Using Exact Legendre Moments and Support
  Vector Machine"
"Detection of Bleeding in Wireless Capsule Endoscopy Images Using Range
  Ratio Color"
Biometric Authentication using Nonparametric Methods
Image Segmentation Using Weak Shape Priors
Penalized K-Nearest-Neighbor-Graph Based Metrics for Clustering
An Effective Fingerprint Verification Technique
"Solving Inverse Problems with Piecewise Linear Estimators: From Gaussian
  Mixture Models to Structured Sparsity"
