title
Context-free multilanguages
Shellsort with three increments
Linear probing and graphs
"A Fully Polynomial Randomized Approximation Scheme for the All Terminal
  Network Reliability Problem"
Minimum Cuts in Near-Linear Time
Approximate Graph Coloring by Semidefinite Programming
"A class of problems of NP to be worth to search an efficient solving
  algorithm"
Reconstructing hv-Convex Polyominoes from Orthogonal Projections
Subgraph Isomorphism in Planar Graphs and Related Problems
"Fast Hierarchical Clustering and Other Applications of Dynamic Closest
  Pairs"
Additive models in high dimensions
About the finding of independent vertices of a graph
3-Coloring in Time O(1.3289^n)
"Dimension-Dependent behavior in the satisfability of random k-Horn
  formulae"
Min-Max Fine Heaps
"All Pairs Shortest Paths using Bridging Sets and Rectangular Matrix
  Multiplication"
"Improved Algorithms for 3-Coloring, 3-Edge-Coloring, and Constraint
  Satisfaction"
Dancing links
Random Shuffling to Reduce Disorder in Adaptive Sorting Scheme
"Smoothed Analysis of Algorithms: Why the Simplex Algorithm Usually Takes
  Polynomial Time"
Faster Algorithm of String Comparison
Improving Table Compression with Combinatorial Optimization
Randomized selection revisited
A Codebook Generation Algorithm for Document Image Compression
Sequential and Parallel Algorithms for Mixed Packing and Covering
Huffman Coding with Letter Costs: A Linear-Time Approximation Scheme
"Prefix Codes: Equiprobable Words, Unequal Letter Costs"
Algorithms for Media
"Linear-Time Pointer-Machine Algorithms for Path-Evaluation Problems on
  Trees and Graphs"
Polynomial Time Data Reduction for Dominating Set
Dynamic Generators of Topologically Embedded Graphs
"Preemptive Scheduling of Equal-Length Jobs to Maximize Weighted
  Throughput"
Dynamic Ordered Sets with Exponential Search Trees
On the Sum-of-Squares Algorithm for Bin Packing
Fast and Simple Computation of All Longest Common Subsequences
"Improved Phylogeny Comparisons: Non-Shared Edges Nearest Neighbor
  Interchanges, and Subtree Transfers"
Efficient Tree Layout in a Multilevel Memory Hierarchy
Indexing schemes for similarity search: an illustrated paradigm
"Solving a ""Hard"" Problem to Approximate an ""Easy"" One: Heuristics for
  Maximum Matchings and Maximum Traveling Salesman Problems"
Smoothed Analysis of Interior-Point Algorithms: Termination
PHORMA: Perfectly Hashable Order Restricted Multidimensional Arrays
The traveling salesman problem for cubic graphs
Quantum Computation and Lattice Problems
"Compact Approximation of Lattice Functions with Applications to
  Large-Alphabet Text Search"
Efficient pebbling for list traversal synopses
"Heuristic to reduce the complexity of complete bipartite graphs to
  accelerate the search for maximum weighted matchings with small error"
Range Mode and Range Median Queries on Lists and Trees
"An Extension of the Lovasz Local Lemma, and its Applications to Integer
  Programming"
"Static Data Structure for Discrete Advance Bandwidth Reservations on the
  Internet"
Finding approximate palindromes in strings
Maintaining Information in Fully-Dynamic Trees with Top Trees
