title
"The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules
  of Thumb"
Similarity-Based Queries for Time Series Data
Efficient Retrieval of Similar Time Sequences Using DFT
Least expected cost query optimization: an exercise in utility
Efficient and Extensible Algorithms for Multi Query Optimization
Comparative Analysis of Five XML Query Languages
"Don't Trash your Intermediate Results, Cache 'em"
"Materialized View Selection and Maintenance Using Multi-Query
  Optimization"
"Managing Periodically Updated Data in Relational Databases: A Stochastic
  Modeling Approach"
Algorithms for Rewriting Aggregate Queries Using Views
EquiX---A Search and Query Language for XML
"Rapid Application Evolution and Integration Through Document
  Metamorphosis"
A Seamless Integration of Association Rule Mining with Database Systems
The Internet and Community Networks: Case Studies of Five U.S. Cities
"Structuring Business Metadata in Data Warehouse Systems for Effective
  Business Support"
EquiX--A Search and Query Language for XML
Mragyati : A System for Keyword-based Searching in Databases
The Relational Database Aspects of Argonne's ATLAS Control System
Proliferation of SDDS Support for Various Platforms and Languages
Sprinkling Selections over Join DAGs for Efficient Query Optimization
Towards practical meta-querying
On the Computational Complexity of Consistent Query Answers
Optimizing Queries Using a Meta-level Database
Preference Queries
Answer Sets for Consistent Query Answering in Inconsistent Databases
"Monadic Datalog and the Expressive Power of Languages for Web
  Information Extraction"
Minimal-Change Integrity Maintenance Using Tuple Deletions
Classes of Spatiotemporal Objects and Their Closure Properties
ExploitingWeb Service Semantics: Taxonomies vs. Ontologies
"Improving the Functionality of UDDI Registries through Web Service
  Semantics"
A Script Language for Data Integration in Database
"Completeness and Decidability Properties for Functional Dependencies in
  XML"
The Evolution of the Computerized Database
"Experience with the Open Source based implementation for ATLAS
  Conditions Data Management System"
Transparent Persistence with Java Data Objects
Relational databases for data management in PHENIX
"On the Verge of One Petabyte - the Story Behind the BaBar Database
  System"
A ROOT/IO Based Software Framework for CMS
Twelve Ways to Build CMS Crossings from ROOT Files
"POOL File Catalog, Collection and Metadata Components"
The COMPASS Event Store in 2002
The TESLA Requirements Database
Integrated Information Management for TESLA
"An on-line Integrated Bookkeeping: electronic run log book and Meta-Data
  Repository for ATLAS"
"Architecture of an Open-Sourced, Extensible Data Warehouse Builder:
  InterBase 6 Data Warehouse Builder (IB-DWB)"
Search and Navigation in Relational Databases
Indexing of Tables Referencing Complex Structures
The Lowell Database Research Self Assessment
A Formal Comparison of Visual Web Wrapper Generators
Providing Diversity in K-Nearest Neighbor Query Results
Supporting Exploratory Queries in Database Centric Web Applications
On Addressing Efficiency Concerns in Privacy Preserving Data Mining
"XPath-Logic and XPathLog: A Logic-Programming Style XML Data
  Manipulation Language"
Declarative Semantics for Active Rules
On A Theory of Probabilistic Deductive Databases
Nested Intervals with Farey Fractions
