title
Supervised Feature Selection via Dependence Estimation
"HMM Speaker Identification Using Linear and Non-linear Merging
  Techniques"
"Scale-sensitive Psi-dimensions: the Capacity Measures for Classifiers
  Taking Values in R^Q"
Consistency of the group Lasso and multiple kernel learning
"Cost-minimising strategies for data labelling : optimal stopping and
  active learning"
Defensive forecasting for optimal prediction with expert advice
Continuous and randomized defensive forecasting: unified view
Prediction with expert advice for the Brier game
Consistency of trace norm minimization
Clustering with Transitive Distance and K-Means Duality
Covariance and PCA for Categorical Variables
Online variants of the cross-entropy method
The optimal assignment kernel is not positive definite
New Estimation Procedures for PLS Path Modelling
"A New Approach to Collaborative Filtering: Operator Estimation with
  Spectral Regularization"
Graph Kernels
"On Probability Distributions for Trees: Representations, Inference and
  Learning"
"Positive factor networks: A graphical framework for modeling
  non-negative sequential data"
When is there a representer theorem? Vector versus matrix regularizers
Clustered Multi-Task Learning: A Convex Formulation
Surrogate Learning - An Approach for Semi-Supervised Classification
Learning Isometric Separation Maps
"Entropy, Perception, and Relativity"
Stability Bound for Stationary Phi-mixing and Beta-mixing Processes
Land Cover Mapping Using Ensemble Feature Selection Methods
"Distributed Preemption Decisions: Probabilistic Graphical Model,
  Algorithm and Near-Optimality"
A Limit Theorem in Singular Regression Problem
"Cross-situational and supervised learning in the emergence of
  communication"
"Extraction de concepts sous contraintes dans des données d'expression
  de gènes"
Database Transposition for Constrained (Closed) Pattern Mining
Multi-Label Prediction via Compressed Sensing
Learning rules from multisource data for cardiac monitoring
Uniqueness of Low-Rank Matrix Completion by Rigidity Theory
Prediction with expert evaluators' advice
Multiplicative updates For Non-Negative Kernel SVM
Randomized Algorithms for Large scale SVMs
Scalable Inference for Latent Dirichlet Allocation
"A Mirroring Theorem and its Application to a New Method of Unsupervised
  Hierarchical Pattern Classification"
"Sequential anomaly detection in the presence of noise and limited
  feedback"
Keystroke Dynamics Authentication For Collaborative Systems
Statistical exponential families: A digest with flash cards
Learning Mixtures of Gaussians using the k-means Algorithm
"Delay-Optimal Power and Subcarrier Allocation for OFDMA Systems via
  Stochastic Approximation"
"Association Rule Pruning based on Interestingness Measures with
  Clustering"
Early Detection of Breast Cancer using SVM Classifier Technique
"Performance Analysis of AIM-K-means & K-means in Quality Cluster
  Generation"
"Gaussian Process Optimization in the Bandit Setting: No Regret and
  Experimental Design"
Aggregating Algorithm competing with Banach lattices
A CHAID Based Performance Prediction Model in Educational Data Mining
"Dimensionality Reduction: An Empirical Study on the Usability of IFE-CF
  (Independent Feature Elimination- by C-Correlation and F-Correlation)
  Measures"
Online Distributed Sensor Selection
"On the Stability of Empirical Risk Minimization in the Presence of
  Multiple Risk Minimizers"
"Collaborative Filtering in a Non-Uniform World: Learning with the
  Weighted Trace Norm"
Interactive Submodular Set Cover
"Word level Script Identification from Bangla and Devanagri Handwritten
  Texts mixed with Roman Script"
Contextual Bandit Algorithms with Supervised Learning Guarantees
Adaptive Bound Optimization for Online Convex Optimization
Asymptotic Analysis of Generative Semi-Supervised Learning
"Unsupervised Supervised Learning II: Training Margin Based Classifiers
  without Labels"
Model Selection with the Loss Rank Principle
"Statistical and Computational Tradeoffs in Stochastic Composite
  Likelihood"
Exponential Family Hybrid Semi-Supervised Learning
"A New Clustering Approach based on Page's Path Similarity for Navigation
  Patterns Mining"
"Hierarchical Web Page Classification Based on a Topic Model and
  Neighboring Pages Integration"
Supermartingales in Prediction with Expert Advice
Learning from Multiple Outlooks
A Geometric View of Conjugate Priors
"Distributive Stochastic Learning for Delay-Optimal OFDMA Power and
  Subband Allocation"
"Statistical Learning in Automated Troubleshooting: Application to LTE
  Interference Mitigation"
The Complex Gaussian Kernel LMS algorithm
Extension of Wirtinger Calculus in RKH Spaces and the Complex Kernel LMS
"Improving Semi-Supervised Support Vector Machines Through Unlabeled
  Instances Selection"
Prediction with Expert Advice under Discounted Loss
Detecting Blackholes and Volcanoes in Directed Networks
Robustness and Generalization
Online Learning of Noisy Data with Kernels
Evolution with Drifting Targets
Learning Kernel-Based Halfspaces with the Zero-One Loss
On the clustering aspect of nonnegative matrix factorization
Multi-View Active Learning in the Non-Realizable Case
Prediction with Advice of Unknown Number of Experts
"Predictive PAC learnability: a paradigm for learning from exchangeable
  input data"
"Regression on fixed-rank positive semidefinite matrices: a Riemannian
  approach"
Dyadic Prediction Using a Latent Feature Log-Linear Model
Agnostic Active Learning Without Constraints
"Extension of Wirtinger's Calculus to Reproducing Kernel Hilbert Spaces
  and the Complex Kernel LMS"
MINLIP for the Identification of Monotone Wiener Systems
"PAC learnability of a concept class under non-atomic measures: a problem
  by Vidyasagar"
"Exploring Language-Independent Emotional Acoustic Features via Feature
  Selection"
Fast Overlapping Group Lasso
Reinforcement Learning by Comparing Immediate Reward
"A Unified View of Regularized Dual Averaging and Mirror Descent with
  Implicit Updates"
Conditional Random Fields and Support Vector Machines: A Hybrid Approach
Geometric Decision Tree
On the Doubt about Margin Explanation of Boosting
Totally Corrective Multiclass Boosting with Binary Weak Learners
Optimistic Rates for Learning with a Smooth Loss
Efficient L1/Lq Norm Regularization
"Multi-parametric Solution-path Algorithm for Instance-weighted Support
  Vector Machines"
Portfolio Allocation for Bayesian Optimization
Fast Reinforcement Learning for Energy-Efficient Wireless Communications
The Attentive Perceptron
"Queue-Aware Distributive Resource Control for Delay-Sensitive Two-Hop
  MIMO Cooperative Systems"
"Time Series Classification by Class-Specific Mahalanobis Distance
  Measures"
Algorithms for nonnegative matrix factorization with the beta-divergence
"Hardness Results for Agnostically Learning Low-Degree Polynomial
  Threshold Functions"
Efficient Matrix Completion with Gaussian Models
Large-Scale Clustering Based on Data Compression
Sublinear Optimization for Machine Learning
The Role of Normalization in the Belief Propagation Algorithm
"Close the Gaps: A Learning-while-Doing Algorithm for a Class of
  Single-Product Revenue Management Problems"
A Novel Template-Based Learning Model
Gaussian Robust Classification
"Meaningful Clustered Forest: an Automatic and Robust Clustering
  Algorithm"
"PAC learnability versus VC dimension: a footnote to a basic result of
  statistical learning"
Temporal Second Difference Traces
"Reducing Commitment to Tasks with Off-Policy Hierarchical Reinforcement
  Learning"
Attacking and Defending Covert Channels and Behavioral Models
A Unified Framework for Approximating and Clustering Data
"Max-Margin Stacking and Sparse Regularization for Linear Classifier
  Combination and Selection"
"Reinforcement learning based sensing policy optimization for energy
  efficient cognitive radio networks"
Learning the Dependence Graph of Time Series with Latent Factors
On epsilon-optimality of the pursuit learning algorithm
"Decoding finger movements from ECoG signals using switching linear
  models"
Large margin filtering for signal sequence labeling
Handling uncertainties in SVM classification
Algorithmic Programming Language Identification
Better Mini-Batch Algorithms via Accelerated Gradient Methods
Potential-Based Shaping and Q-Value Initialization are Equivalent
"IBSEAD: - A Self-Evolving Self-Obsessed Learning Algorithm for Machine
  Learning"
A Note on Improved Loss Bounds for Multiple Kernel Learning
"Feature Extraction for Change-Point Detection using Stationary Subspace
  Analysis"
"Optimal Algorithms for Ridge and Lasso Regression with Partially
  Observed Attributes"
Non-trivial two-armed partial-monitoring games are bandits
Local Component Analysis
Weighted Clustering
"Learning From Labeled And Unlabeled Data: An Empirical Study Across
  Techniques And Domains"
"Efficiency versus Convergence of Boolean Kernels for On-Line Learning
  Algorithms"
"Risk-Sensitive Reinforcement Learning Applied to Control under
  Constraints"
Bandits with an Edge
Distributed User Profiling via Spectral Methods
Learning Topic Models by Belief Propagation
Application of distances between terms for flat and hierarchical data
Noise Tolerance under Risk Minimization
Active Learning with Multiple Views
The Augmented Complex Kernel LMS
Dynamic Matrix Factorization: A State Space Approach
"Active Learning Using Smooth Relative Regret Approximations with
  Applications"
"Supervised learning of short and high-dimensional temporal sequences for
  life science measurements"
Dynamic Batch Bayesian Optimization
Injecting External Solutions Into CMA-ES
Data-dependent kernels in nearly-linear time
"Learning Hierarchical and Topographic Dictionaries with Structured
  Sparsity"
Wikipedia Edit Number Prediction based on Temporal Dynamics Only
"Deciding of HMM parameters based on number of critical points for
  gesture recognition from motion capture data"
"PAC-Bayes-Bernstein Inequality for Martingales and its Application to
  Multiarmed Bandits"
Learning in embodied action-perception loops through exploration
An Identity for Kernel Ridge Regression
Bipartite ranking algorithm for classification and survival analysis
"Analysis and Extension of Arc-Cosine Kernels for Large Margin
  Classification"
"Nonnegative Matrix Factorization for Semi-supervised Dimensionality
  Reduction"
"Clustering and Latent Semantic Indexing Aspects of the Nonnegative
  Matrix Factorization"
Evaluation of Performance Measures for Classifiers Comparison
"Modeling transition dynamics in MDPs with RKHS embeddings of conditional
  distributions"
Combining One-Class Classifiers via Meta-Learning
Building high-level features using large scale unsupervised learning
Two-Manifold Problems
T-Learning
A Topic Modeling Toolbox Using Belief Propagation
"Customers Behavior Modeling by Semi-Supervised Learning in Customer
  Relationship Management"
"Automatic Detection of Diabetes Diagnosis using Feature Weighted Support
  Vector Machines based on Mutual Information and Modified Cuckoo Search"
Stochastic Low-Rank Kernel Learning for Regression
Acoustical Quality Assessment of the Classroom Environment
An Efficient Primal-Dual Prox Method for Non-Smooth Optimization
"A Comparison Between Data Mining Prediction Algorithms for Fault
  Detection(Case study: Ahanpishegan co.)"
"Active Learning of Custering with Side Information Using $\eps$-Smooth
  Relative Regret Approximations"
Application of Gist SVM in Cancer Detection
On the Necessity of Irrelevant Variables
"Data Mining: A Prediction for Performance Improvement of Engineering
  Students using Classification"
Adaptive Mixture Methods Based on Bregman Divergences
"Very Short Literature Survey From Supervised Learning To Surrogate
  Modeling"
Credal Classification based on AODE and compression coefficients
The Kernelized Stochastic Batch Perceptron
Stochastic Feature Mapping for PAC-Bayes Classification
"Supervised feature evaluation by consistency analysis: application to
  measure sets used to characterise geographic objects"
"An Optimization Framework for Semi-Supervised and Transfer Learning
  using Multiple Classifiers and Clusterers"
"Comparison of the C4.5 and a Naive Bayes Classifier for the Prediction
  of Lung Cancer Survivability"
Cumulative Step-size Adaptation on Linear Functions: Technical Report
"Communication-Efficient Parallel Belief Propagation for Latent Dirichlet
  Allocation"
Clustered Bandits
Exact Soft Confidence-Weighted Learning
"Inductive Kernel Low-rank Decomposition with Priors: A Generalized
  Nystrom Method"
Path Integral Policy Improvement with Covariance Matrix Adaptation
Optimizing F-measure: A Tale of Two Approaches
Multiple Kernel Learning from Noisy Labels by Stochastic Programming
Efficient Decomposed Learning for Structured Prediction
"Two-Manifold Problems with Applications to Nonlinear System
  Identification"
Modelling transition dynamics in MDPs with RKHS embeddings
Learning with Augmented Features for Heterogeneous Domain Adaptation
Marginalized Denoising Autoencoders for Domain Adaptation
"Dynamic Pricing under Finite Space Demand Uncertainty: A Multi-Armed
  Bandit with Dependent Arms"
"Practical recommendations for gradient-based training of deep
  architectures"
Representation Learning: A Review and New Perspectives
"Graph Based Classification Methods Using Inaccurate External Classifier
  Information"
Learning Neighborhoods for Metric Learning
APRIL: Active Preference-learning based Reinforcement Learning
Data Selection for Semi-Supervised Learning
"Guess Who Rated This Movie: Identifying Users Through Subspace
  Clustering"
"Metric Learning across Heterogeneous Domains by Respectively Aligning
  Both Priors and Posteriors"
Margin Distribution Controlled Boosting
Inverse Reinforcement Learning with Gaussian Process
Efficient Active Learning of Halfspaces: an Aggressive Approach
"Auto-WEKA: Combined Selection and Hyperparameter Optimization of
  Classification Algorithms"
"Vector Field k-Means: Clustering Trajectories by Fitting Multiple Vector
  Fields"
Link Prediction via Generalized Coupled Tensor Factorisation
"Extension of TSVM to Multi-Class and Hierarchical Text Classification
  Problems With General Losses"
K-Plane Regression
"Algorithm for Missing Values Imputation in Categorical Data with Use of
  Association Rules"
No-Regret Algorithms for Unconstrained Online Convex Optimization
Recovering the Optimal Solution by Dual Random Projection
On the difficulty of training Recurrent Neural Networks
"An Approach of Improving Students Academic Performance by using k means
  clustering algorithm and Decision tree"
"Multi-Target Regression via Input Space Expansion: Treating Targets as
  Inputs"
Exploratory Learning
A PAC-Bayesian Tutorial with A Dropout Bound
Minimum Error Rate Training and the Convex Hull Semiring
Large-scale Multi-label Learning with Missing Labels
"Towards Distribution-Free Multi-Armed Bandits with Combinatorial
  Strategies"
"A scalable stage-wise approach to large-margin multi-class loss based
  boosting"
A New Strategy of Cost-Free Learning in the Class Imbalance Problem
A Propound Method for the Improvement of Cluster Quality
Towards Minimax Online Learning with Unknown Time Horizon
The Planning-ahead SMO Algorithm
Relative Comparison Kernel Learning with Auxiliary Kernels
Group Learning and Opinion Diffusion in a Broadcast Network
"A Metric-learning based framework for Support Vector Machines and
  Multiple Kernel Learning"
Stochastic Bound Majorization
A Kernel Classification Framework for Metric Learning
Fenchel Duals for Drifting Adversaries
"On Sampling from the Gibbs Distribution with Random Maximum A-Posteriori
  Perturbations"
"An Extensive Experimental Study on the Cluster-based Reference Set
  Reduction for speeding-up the k-NN Classifier"
On the Feature Discovery for App Usage Prediction in Smartphones
Approximating the Bethe partition function
Controlled Sparsity Kernel Learning
EigenGP: Gaussian Process Models with Adaptive Eigenfunctions
Exploration vs Exploitation vs Safety: Risk-averse Multi-Armed Bandits
DJ-MC: A Reinforcement-Learning Agent for Music Playlist Recommendation
"Clustering, Coding, and the Concept of Similarity"
Latent Tree Models and Approximate Inference in Bayesian Networks
Adaptive Stochastic Resource Control: A Machine Learning Approach
"Anytime Induction of Low-cost, Low-error Classifiers: a Sampling-based
  Approach"
Regression Conformal Prediction with Nearest Neighbours
"Convex Optimization for Binary Classifier Aggregation in Multiclass
  Problems"
"A Unifying Framework for Typical Multi-Task Multiple Kernel Learning
  Problems"
Is Extreme Learning Machine Feasible? A Theoretical Assessment (Part II)
"Steady-state performance of non-negative least-mean-square algorithm and
  its variants"
Riffled Independence for Efficient Inference with Partial Rankings
Toward Supervised Anomaly Detection
Multiple Random Oracles Are Better Than One
Introduction to Relational Networks for Classification
"The Effect of Structural Diversity of an Ensemble of Classifiers on
  Classification Accuracy"
A Quadratic Loss Multi-Class SVM
On Recovery of Sparse Signals via $\ell_1$ Minimization
The Margitron: A Generalised Perceptron with Margin
Sample Selection Bias Correction Theory
From Data Topology to a Modular Classifier
"Utilisation des grammaires probabilistes dans les tâches de
  segmentation et d'annotation prosodique"
Statistical Learning of Arbitrary Computable Classifiers
Agnostically Learning Juntas from Random Walks
"Computationally Efficient Estimators for Dimension Reductions Using
  Stable Random Projections"
On Approximating the Lp Distances for p>2
"Stability Analysis and Learning Bounds for Transductive Regression
  Algorithms"
Inferring Dynamic Bayesian Networks using Frequent Episode Mining
Introduction to Machine Learning: Class Notes 67577
"Limits of Learning about a Categorical Latent Variable under Prior
  Near-Ignorance"
"Temporal data mining for root-cause analysis of machine faults in
  automotive assembly lines"
Combining Supervised and Unsupervised Learning for GIS Classification
Average-Case Active Learning with Costs
Transfer Learning Using Feature Selection
"Equations of States in Statistical Learning for a Nonparametrizable and
  Regular Case"
An optimal linear separator for the Sonar Signals Classification task
"Bayesian History Reconstruction of Complex Human Gene Clusters on a
  Phylogeny"
Bayesian two-sample tests
"Acquiring Knowledge for Evaluation of Teachers Performance in Higher
  Education using a Questionnaire"
Unsupervised Search-based Structured Prediction
Clustering for Improved Learning in Maze Traversal Problem
The Latent Bernoulli-Gauss Model for Data Analysis
"Filtrage vaste marge pour l'étiquetage séquentiel à noyaux de
  signaux"
"A note on sample complexity of learning binary output neural networks
  under fixed input distributions"
Reinforcement Learning via AIXI Approximation
Adapting to the Shifting Intent of Search Queries
"Comparison of Support Vector Machine and Back Propagation Neural Network
  in Evaluating the Enterprise Financial Distress"
Close Clustering Based Automated Color Image Annotation
"Bounded Coordinate-Descent for Biological Sequence Classification in
  High Dimensional Predictor Space"
Semi-Supervised Kernel PCA
"Online Learning in Case of Unbounded Losses Using the Follow Perturbed
  Leader Algorithm"
Switching between Hidden Markov Models using Fixed Share
"Freezing and Sleeping: Tracking Experts that Learn by Evolving Past
  Posteriors"
"Regularized Risk Minimization by Nesterov's Accelerated Gradient
  Methods: Algorithmic Extensions and Empirical Studies"
Online Importance Weight Aware Updates
"On Theorem 2.3 in ""Prediction, Learning, and Games"" by Cesa-Bianchi and
  Lugosi"
"EigenNet: A Bayesian hybrid of generative and conditional models for
  sparse learning"
Transductive Ordinal Regression
Minimax Classifier for Uncertain Costs
"Greedy Multiple Instance Learning via Codebook Learning and Nearest
  Neighbor Voting"
"A Converged Algorithm for Tikhonov Regularized Nonnegative Matrix
  Factorization with Automatic Regularization Parameters Determination"
Efficient Constrained Regret Minimization
A Uniqueness Theorem for Clustering
The Entire Quantile Path of a Risk-Agnostic SVM Classifier
Probabilistic Structured Predictors
"REGAL: A Regularization based Algorithm for Reinforcement Learning in
  Weakly Communicating MDPs"
A Bayesian Sampling Approach to Exploration in Reinforcement Learning
Decoupling Exploration and Exploitation in Multi-Armed Bandits
"Normalized Maximum Likelihood Coding for Exponential Family with Its
  Applications to Optimal Clustering"
"Visualization of features of a series of measurements with
  one-dimensional cellular structure"
The Role of Weight Shrinking in Large Margin Perceptron Learning
Safe Exploration in Markov Decision Processes
Off-Policy Actor-Critic
"Multiclass Learning Approaches: A Theoretical Comparison with
  Implications"
"Clustering on Multiple Incomplete Datasets via Collective Kernel
  Learning"
Fast Multi-Instance Multi-Label Learning
Localized Iterative Methods for Interpolation in Graph Structured Data
"Scaling Graph-based Semi Supervised Learning to Large Number of Labels
  Using Count-Min Sketch"
"Learning Tensors in Reproducing Kernel Hilbert Spaces with Multilinear
  Spectral Penalties"
Thompson Sampling in Dynamic Systems for Contextual Bandit Problems
Graph-Based Approaches to Clustering Network-Constrained Trajectory Data
"Multi-Task Regularization with Covariance Dictionary for Linear
  Classifiers"
"Learning Theory and Algorithms for Revenue Optimization in Second-Price
  Auctions with Reserve"
"Relative Deviation Learning Bounds and Generalization with Unbounded
  Loss Functions"
Efficient Optimization for Sparse Gaussian Process Regression
Combining Structured and Unstructured Randomness in Large Scale PCA
"An Unsupervised Feature Learning Approach to Improve Automatic Incident
  Detection"
"An efficient distributed learning algorithm based on effective local
  functional approximations"
Multilabel Classification through Random Graph Ensembles
Efficient Algorithms and Error Analysis for the Modified Nystrom Method
"A probabilistic estimation and prediction technique for dynamic
  continuous social science models: The evolution of the attitude of the Basque
  Country population towards ETA as a case study"
The Least Wrong Model Is Not in the Data
Bayes and Naive Bayes Classifier
Parallel Support Vector Machines in Practice
Hierarchical Dirichlet Scaling Process
An Efficient Feature Selection in Classification of Audio Files
Gradient-based Laplacian Feature Selection
Pareto-Path Multi-Task Multiple Kernel Learning
"Discovering and Exploiting Entailment Relationships in Multi-Label
  Learning"
Ensemble Classifiers and Their Applications: A Review
Representation as a Service
Structured Stochastic Variational Inference
Dropout Training for Support Vector Machines
Agent Behavior Prediction and Its Generalization Analysis
Multi-Target Regression via Random Linear Target Combinations
Coactive Learning for Locally Optimal Problem Solving
Overlapping Trace Norms in Multi-View Learning
Multitask Learning for Sequence Labeling Tasks
A Comparison of First-order Algorithms for Machine Learning
Fast Approximation of Rotations and Hessians matrices
"Meteorological time series forecasting based on MLP modelling using
  heterogeneous transfer functions"
"Implementing spectral methods for hidden Markov models with real-valued
  emissions"
A Map of Update Constraints in Inductive Inference
Data classification using the Dempster-Shafer method
"Solving the Problem of the K Parameter in the KNN Classifier Using an
  Ensemble Learning Approach"
Dimensionality Invariant Similarity Measure
Domain Transfer Structured Output Learning
"Novel Methods for Activity Classification and Occupany Prediction
  Enabling Fine-grained HVAC Control"
Non-Convex Boosting Overcomes Random Label Noise
Metric Learning for Temporal Sequence Alignment
Consensus-Based Modelling using Distributed Feature Construction
Active Metric Learning from Relative Comparisons
A Mixtures-of-Experts Framework for Multi-Label Classification
Predictive Capacity of Meteorological Data - Will it rain tomorrow
"Learning and approximation capability of orthogonal super greedy
  algorithm"
Efficient Feature Group Sequencing for Anytime Linear Prediction
A Survey on Soft Subspace Clustering
Transfer Prototype-based Fuzzy Clustering
"The Information Theoretically Efficient Model (ITEM): A model for
  computerized analysis of large datasets"
Best-Arm Identification in Linear Bandits
A Boosting Framework on Grounds of Online Learning
"A Semidefinite Programming Based Search Strategy for Feature Selection
  with Mutual Information Measure"
Maximum mutual information regularized classification
Cognitive Learning of Statistical Primary Patterns via Bayesian Network
Efficient multivariate sequence classification
On the Relationship between the Posterior and Optimal Similarity
Equations of States in Singular Statistical Estimation
Density estimation in linear time
Graph kernels between point clouds
A Novel Clustering Algorithm Based on Quantum Random Walk
Convex Sparse Matrix Factorizations
Binary Classification Based on Potentials
Linearly Parameterized Bandits
Importance Weighted Active Learning
Efficient Human Computation
Differential Contrastive Divergence
On $p$-adic Classification
Random DFAs are Efficiently PAC Learnable
Bayesian Multitask Learning with Latent Hierarchies
"A Bayesian Model for Supervised Clustering with the Dirichlet Process
  Prior"
Fast search for Dirichlet process mixture models
Post-Processing of Discovered Association Rules Using Ontologies
"Variable sigma Gaussian processes: An expectation propagation
  perspective"
Effectiveness and Limitations of Statistical Spam Filters
Competing with Gaussian linear experts
Anomaly Detection with Score functions based on Nearest Neighbor Graphs
Optimal Query Complexity for Reconstructing Hypergraphs
Linear Probability Forecasting
Measuring Latent Causal Structure
"Asymptotic Learning Curve and Renormalizable Condition in Statistical
  Learning Theory"
"Role of Interestingness Measures in CAR Rule Ordering for Associative
  Classifier: An Empirical Approach"
Trajectory Clustering and an Application to Airspace Monitoring
State-Space Dynamics Distance for Clustering Sequential Data
"Asymptotic Equivalence of Bayes Cross Validation and Widely Applicable
  Information Criterion in Singular Learning Theory"
Generation and Interpretation of Temporal Decision Rules
Bregman Distance to L1 Regularized Logistic Regression
Efficient Learning with Partially Observed Attributes
Estimating Probabilities in Recommendation Systems
"A Tutorial on Bayesian Optimization of Expensive Cost Functions, with
  Application to Active User Modeling and Hierarchical Reinforcement Learning"
"Queue-Aware Dynamic Clustering and Power Allocation for Network MIMO
  Systems via Distributive Stochastic Learning"
Survey & Experiment: Towards the Learning Accuracy
Travel Time Estimation Using Floating Car Data
"How I won the ""Chess Ratings - Elo vs the Rest of the World"" Competition"
Learning transformed product distributions
A Feature Selection Method for Multivariate Performance Measures
Parallel Online Learning
Suboptimal Solution Path Algorithm for Support Vector Machine
Domain Adaptation: Overfitting and Small Sample Statistics
Adaptively Learning the Crowd Kernel
A Maximal Large Deviation Inequality for Sub-Gaussian Variables
"Calibration with Changing Checking Rules and Its Application to
  Short-Term Trading"
"Bounding the Fat Shattering Dimension of a Composition Function Class
  Built Using a Continuous Logic Connective"
"Online Learning, Stability, and Stochastic Gradient Descent"
"Large-Scale Music Annotation and Retrieval: Learning to Rank in Joint
  Semantic Spaces"
Kernel Belief Propagation
The Perceptron with Dynamic Margin
GraphLab: A Distributed Framework for Machine Learning in the Cloud
"Towards Optimal One Pass Large Scale Learning with Averaged Stochastic
  Gradient Descent"
Discovering Knowledge using a Constraint-based Language
On the Universality of Online Mirror Descent
"The Divergence of Reinforcement Learning Algorithms with Value-Iteration
  and Function Approximation"
Axioms for Rational Reinforcement Learning
Automatic Network Reconstruction using ASP
Confidence Estimation in Structured Prediction
Robust Interactive Learning
Parametrized Stochastic Multi-armed Bandits with Binary Rewards
"Efficient Regression in Metric Spaces via Approximate Lipschitz
  Extension"
Large Scale Spectral Clustering Using Approximate Commute Time Embedding
"Trading Regret for Efficiency: Online Convex Optimization with Long Term
  Constraints"
Regret Bound by Variation for Online Convex Optimization
Contextual Bandit Learning with Predictable Rewards
On the Performance of Maximum Likelihood Inverse Reinforcement Learning
PAC Bounds for Discounted MDPs
Confusion Matrix Stability Bounds for Multiclass Classification
On Multilabel Classification and Ranking with Partial Feedback
Hybrid Template Update System for Unimodal Biometric Systems
"Web-Based Benchmark for Keystroke Dynamics Biometric Systems: A
  Statistical Analysis"
Accuracy Measures for the Comparison of Classifiers
Better Mixing via Deep Representations
"Supervised Laplacian Eigenmaps with Applications in Clinical Diagnostics
  for Pediatric Cardiology"
Improving the K-means algorithm using improved downhill simplex search
Structuring Relevant Feature Sets with Multiple Model Learning
"An Empirical Study of MAUC in Multi-class Problems with Uncertain Cost
  Matrices"
"Performance Evaluation of Predictive Classifiers For Knowledge Discovery
  From Engineering Materials Data Sets"
Conditional validity of inductive conformal predictors
"Improving Energy Efficiency in Femtocell Networks: A Hierarchical
  Reinforcement Learning Framework"
Parametric Local Metric Learning for Nearest Neighbor Classification
"Fast Randomized Model Generation for Shapelet-Based Time Series
  Classification"
"Towards Large-scale and Ultrahigh Dimensional Feature Selection via
  Feature Generation"
BPRS: Belief Propagation Based Iterative Recommender System
"More Is Better: Large Scale Partially-supervised Sentiment
  Classification - Appendix"
"A Deterministic Analysis of an Online Convex Mixture of Expert
  Algorithms"
Memory Constraint Online Multitask Classification
"TV-SVM: Total Variation Support Vector Machine for Semi-Supervised Data
  Classification"
Fast Online EM for Big Topic Modeling
Blending Learning and Inference in Structured Prediction
A Direct Approach to Multi-class Boosting and Extensions
Bayesian Estimation for Continuous-Time Sparse Stochastic Processes
Online Learning in Decentralized Multiuser Resource Sharing Problems
A density-sensitive hierarchical clustering method
Text Classification with Compression Algorithms
Advances in Optimizing Recurrent Networks
High-dimensional sequence transduction
Cost-Sensitive Feature Selection of Data with Errors
Learning efficient sparse and low rank models
"Analysis of Large-scale Traffic Dynamics using Non-negative Tensor
  Factorization"
"Hybrid Fuzzy-ART based K-Means Clustering Methodology to Cellular
  Manufacturing Using Operational Time"
ADADELTA: An Adaptive Learning Rate Method
Tangent Bundle Manifold Learning via Grassmann&Stiefel Eigenmaps
