title
"Alternative Local Discriminant Bases Using Empirical Expectation and
  Variance Estimation"
Factored Notation for Interval I/O
On the Significance of Digits in Interval Notation
A sufficient condition for global invertibility of Lipschitz mapping
"New Developments in Interval Arithmetic and Their Implications for
  Floating-Point Standardization"
"Computing sharp and scalable bounds on errors in approximate zeros of
  univariate polynomials"
"Propagation by Selective Initialization and Its Application to Numerical
  Constraint Satisfaction Problems"
"Solving Elliptic Finite Element Systems in Near-Linear Time with Support
  Preconditioners"
"Analysis of and workarounds for element reversal for a finite
  element-based algorithm for warping triangular and tetrahedral meshes"
"A Fully Sparse Implementation of a Primal-Dual Interior-Point Potential
  Reduction Method for Semidefinite Programming"
"Two Iterative Algorithms for Solving Systems of Simultaneous Linear
  Algebraic Equations with Real Matrices of Coefficients"
"New approach for Finite Difference Method for Thermal Analysis of
  Passive Solar Systems"
Divergence-free Wavelets for Navier-Stokes
"Segmentation of the Homogeneity of a Signal Using a Piecewise Linear
  Recognition Tool"
"A VFRoe scheme for 1D shallow water flows : wetting and drying
  simulation"
"An informational approach to the global optimization of
  expensive-to-evaluate functions"
The Fundamental Theorems of Interval Analysis
Functions to Support Input and Output of Intervals
Remarks on the O(N) Implementation of the Fast Marching Method
Support-Graph Preconditioners for 2-Dimensional Trusses
"Families of traveling impulses and fronts in some models with
  cross-diffusion"
"Fast Intrinsic Mode Decomposition of Time Series Data with Sawtooth
  Transform"
"The Stochastic Logarithmic Norm for Stability Analysis of Stochastic
  Differential Equations"
"An algebraic approach to the set of intervals (a new approach of
  arithmetic of intervals)"
"Non-negative mixed finite element formulations for a tensorial diffusion
  equation"
Condition Numbers of Gaussian Random Matrices
Sensitivity Analysis Using a Fixed Point Interval Iteration
"How to improve the accuracy of the discrete gradient method in the
  one-dimensional case"
"Enhanced sampling schemes for MCMC based blind Bernoulli-Gaussian
  deconvolution"
"A Numerical Algorithm for Zero Counting. II: Distance to Ill-posedness
  and Smoothed Analysis"
On Element SDD Approximability
Solution of Non-Square Fuzzy Linear Systems
"An Iteratively Reweighted Algorithm for Sparse Reconstruction of
  Subsurface Flow Properties from Nonlinear Dynamic Data"
